y,ds,unique_id,index,TimesNet
259.0,2025-07-20 15:05:00,series_1,4,214.92532
230.0,2025-07-20 15:10:00,series_1,5,216.25719
244.0,2025-07-20 15:15:00,series_1,6,213.24025
239.0,2025-07-20 15:20:00,series_1,7,212.19348
251.0,2025-07-20 15:25:00,series_1,8,205.37611
255.0,2025-07-20 15:30:00,series_1,9,198.11366
265.0,2025-07-20 15:35:00,series_1,10,198.28181
240.0,2025-07-20 15:40:00,series_1,11,194.33322
276.0,2025-07-20 15:45:00,series_1,12,190.84227
228.0,2025-07-20 15:50:00,series_1,13,189.61346
210.0,2025-07-20 15:55:00,series_1,14,191.60593
239.0,2025-07-20 16:00:00,series_1,15,185.52155
219.0,2025-07-20 16:05:00,series_1,16,183.41898
207.0,2025-07-20 16:10:00,series_1,17,177.4432
200.0,2025-07-20 16:15:00,series_1,18,184.26721
200.0,2025-07-20 16:20:00,series_1,19,185.56746
220.0,2025-07-20 16:25:00,series_1,20,181.82614
202.0,2025-07-20 16:30:00,series_1,21,180.36328
213.0,2025-07-20 16:35:00,series_1,22,174.478
232.0,2025-07-20 16:40:00,series_1,23,185.39261
192.0,2025-07-20 16:45:00,series_1,0,220.14264
189.0,2025-07-20 16:50:00,series_1,1,221.93297
197.0,2025-07-20 16:55:00,series_1,2,220.6876
219.0,2025-07-20 17:00:00,series_1,3,220.22871
186.0,2025-07-20 17:05:00,series_1,4,214.78473
194.0,2025-07-20 17:10:00,series_1,5,220.97694
198.0,2025-07-20 17:15:00,series_1,6,213.45952
200.0,2025-07-20 17:20:00,series_1,7,215.0215
227.0,2025-07-20 17:25:00,series_1,8,223.40553
217.0,2025-07-20 17:30:00,series_1,9,227.56407
211.0,2025-07-20 17:35:00,series_1,10,234.86932
237.0,2025-07-20 17:40:00,series_1,11,231.1832
202.0,2025-07-20 17:45:00,series_1,12,235.84477
228.0,2025-07-20 17:50:00,series_1,13,243.17137
218.0,2025-07-20 17:55:00,series_1,14,241.67664
224.0,2025-07-20 18:00:00,series_1,15,240.55579
226.0,2025-07-20 18:05:00,series_1,16,240.19958
221.0,2025-07-20 18:10:00,series_1,17,238.17159
219.0,2025-07-20 18:15:00,series_1,18,246.43057
214.0,2025-07-20 18:20:00,series_1,19,249.62563
225.0,2025-07-20 18:25:00,series_1,20,249.24301
256.0,2025-07-20 18:30:00,series_1,21,244.86789
239.0,2025-07-20 18:35:00,series_1,22,239.51369
253.0,2025-07-20 18:40:00,series_1,23,243.61789
251.0,2025-07-20 18:45:00,series_1,0,252.86722
269.0,2025-07-20 18:50:00,series_1,1,258.25546
243.0,2025-07-20 18:55:00,series_1,2,258.69565
260.0,2025-07-20 19:00:00,series_1,3,254.54266
311.0,2025-07-20 19:05:00,series_1,4,259.12796
308.0,2025-07-20 19:10:00,series_1,5,266.69055
307.0,2025-07-20 19:15:00,series_1,6,276.17722
303.0,2025-07-20 19:20:00,series_1,7,281.2591
285.0,2025-07-20 19:25:00,series_1,8,291.79443
231.0,2025-07-20 19:30:00,series_1,9,295.94366
193.0,2025-07-20 19:35:00,series_1,10,306.75067
199.0,2025-07-20 19:40:00,series_1,11,306.1501
192.0,2025-07-20 19:45:00,series_1,12,311.39853
190.0,2025-07-20 19:50:00,series_1,13,309.4513
208.0,2025-07-20 19:55:00,series_1,14,323.81055
213.0,2025-07-20 20:00:00,series_1,15,322.97372
215.0,2025-07-20 20:05:00,series_1,16,335.08997
230.0,2025-07-20 20:10:00,series_1,17,334.29657
225.0,2025-07-20 20:15:00,series_1,18,338.61353
237.0,2025-07-20 20:20:00,series_1,19,344.77444
295.0,2025-07-20 20:25:00,series_1,20,348.83807
334.0,2025-07-20 20:30:00,series_1,21,346.8361
365.0,2025-07-20 20:35:00,series_1,22,333.96793
366.0,2025-07-20 20:40:00,series_1,23,325.64627
382.0,2025-07-20 20:45:00,series_1,0,320.31732
420.0,2025-07-20 20:50:00,series_1,1,352.86356
400.0,2025-07-20 20:55:00,series_1,2,339.55853
409.0,2025-07-20 21:00:00,series_1,3,319.3559
377.0,2025-07-20 21:05:00,series_1,4,336.48572
377.0,2025-07-20 21:10:00,series_1,5,349.37134
380.0,2025-07-20 21:15:00,series_1,6,383.58817
360.0,2025-07-20 21:20:00,series_1,7,373.50085
343.0,2025-07-20 21:25:00,series_1,8,361.10925
330.0,2025-07-20 21:30:00,series_1,9,365.55576
343.0,2025-07-20 21:35:00,series_1,10,355.82465
341.0,2025-07-20 21:40:00,series_1,11,387.94897
335.0,2025-07-20 21:45:00,series_1,12,348.53735
310.0,2025-07-20 21:50:00,series_1,13,340.03427
272.0,2025-07-20 21:55:00,series_1,14,338.08215
266.0,2025-07-20 22:00:00,series_1,15,336.13748
245.0,2025-07-20 22:05:00,series_1,16,319.2625
243.0,2025-07-20 22:10:00,series_1,17,328.10648
226.0,2025-07-20 22:15:00,series_1,18,298.92142
209.0,2025-07-20 22:20:00,series_1,19,307.23047
195.0,2025-07-20 22:25:00,series_1,20,297.61282
193.0,2025-07-20 22:30:00,series_1,21,302.7965
171.0,2025-07-20 22:35:00,series_1,22,293.90347
177.0,2025-07-20 22:40:00,series_1,23,289.18542
169.0,2025-07-20 22:45:00,series_1,0,192.46648
160.0,2025-07-20 22:50:00,series_1,1,163.21863
157.0,2025-07-20 22:55:00,series_1,2,200.14597
167.0,2025-07-20 23:00:00,series_1,3,199.24692
147.0,2025-07-20 23:05:00,series_1,4,188.64825
140.0,2025-07-20 23:10:00,series_1,5,197.91597
126.0,2025-07-20 23:15:00,series_1,6,179.25616
122.0,2025-07-20 23:20:00,series_1,7,181.69449
109.0,2025-07-20 23:25:00,series_1,8,156.21768
104.0,2025-07-20 23:30:00,series_1,9,111.977936
93.0,2025-07-20 23:35:00,series_1,10,159.2714
91.0,2025-07-20 23:40:00,series_1,11,145.46704
91.0,2025-07-20 23:45:00,series_1,12,157.19742
86.0,2025-07-20 23:50:00,series_1,13,139.18408
85.0,2025-07-20 23:55:00,series_1,14,141.19885
78.0,2025-07-21 00:00:00,series_1,15,126.694046
77.0,2025-07-21 00:05:00,series_1,16,132.11911
73.0,2025-07-21 00:10:00,series_1,17,126.93236
67.0,2025-07-21 00:15:00,series_1,18,143.13951
98.0,2025-07-21 00:20:00,series_1,19,149.29266
116.0,2025-07-21 00:25:00,series_1,20,163.49155
136.0,2025-07-21 00:30:00,series_1,21,168.08574
63.0,2025-07-21 00:35:00,series_1,22,216.23317
68.0,2025-07-21 00:40:00,series_1,23,202.08313
62.0,2025-07-21 00:45:00,series_1,0,114.628105
60.0,2025-07-21 00:50:00,series_1,1,132.39731
59.0,2025-07-21 00:55:00,series_1,2,89.695465
58.0,2025-07-21 01:00:00,series_1,3,94.45859
57.0,2025-07-21 01:05:00,series_1,4,105.95103
59.0,2025-07-21 01:10:00,series_1,5,108.546776
55.0,2025-07-21 01:15:00,series_1,6,89.735535
52.0,2025-07-21 01:20:00,series_1,7,93.03601
52.0,2025-07-21 01:25:00,series_1,8,57.52037
50.0,2025-07-21 01:30:00,series_1,9,50.362686
68.0,2025-07-21 01:35:00,series_1,10,70.91995
54.0,2025-07-21 01:40:00,series_1,11,47.670135
40.0,2025-07-21 01:45:00,series_1,12,78.52031
42.0,2025-07-21 01:50:00,series_1,13,81.35106
53.0,2025-07-21 01:55:00,series_1,14,100.60437
42.0,2025-07-21 02:00:00,series_1,15,165.73802
42.0,2025-07-21 02:05:00,series_1,16,130.92639
42.0,2025-07-21 02:10:00,series_1,17,125.371376
36.0,2025-07-21 02:15:00,series_1,18,115.710625
38.0,2025-07-21 02:20:00,series_1,19,164.89903
39.0,2025-07-21 02:25:00,series_1,20,99.277534
41.0,2025-07-21 02:30:00,series_1,21,144.16832
43.0,2025-07-21 02:35:00,series_1,22,101.40003
38.0,2025-07-21 02:40:00,series_1,23,106.58235
39.0,2025-07-21 02:45:00,series_1,0,2.1144562
38.0,2025-07-21 02:50:00,series_1,1,14.494095
37.0,2025-07-21 02:55:00,series_1,2,14.575241
36.0,2025-07-21 03:00:00,series_1,3,15.468231
36.0,2025-07-21 03:05:00,series_1,4,9.7603
32.0,2025-07-21 03:10:00,series_1,5,23.92154
32.0,2025-07-21 03:15:00,series_1,6,14.281082
33.0,2025-07-21 03:20:00,series_1,7,3.4456024
34.0,2025-07-21 03:25:00,series_1,8,-13.342667
33.0,2025-07-21 03:30:00,series_1,9,-9.335312
33.0,2025-07-21 03:35:00,series_1,10,-7.0690613
36.0,2025-07-21 03:40:00,series_1,11,-5.1270294
38.0,2025-07-21 03:45:00,series_1,12,0.61079407
41.0,2025-07-21 03:50:00,series_1,13,-0.50575256
35.0,2025-07-21 03:55:00,series_1,14,1.2800751
38.0,2025-07-21 04:00:00,series_1,15,-1.4755707
37.0,2025-07-21 04:05:00,series_1,16,19.07721
34.0,2025-07-21 04:10:00,series_1,17,39.706757
36.0,2025-07-21 04:15:00,series_1,18,35.20797
36.0,2025-07-21 04:20:00,series_1,19,48.153633
35.0,2025-07-21 04:25:00,series_1,20,37.190826
35.0,2025-07-21 04:30:00,series_1,21,44.424095
35.0,2025-07-21 04:35:00,series_1,22,59.909836
37.0,2025-07-21 04:40:00,series_1,23,68.32605
38.0,2025-07-21 04:45:00,series_1,0,31.746052
39.0,2025-07-21 04:50:00,series_1,1,33.238266
41.0,2025-07-21 04:55:00,series_1,2,29.673058
43.0,2025-07-21 05:00:00,series_1,3,36.10785
47.0,2025-07-21 05:05:00,series_1,4,38.125107
51.0,2025-07-21 05:10:00,series_1,5,42.08937
51.0,2025-07-21 05:15:00,series_1,6,42.396496
58.0,2025-07-21 05:20:00,series_1,7,37.8709
66.0,2025-07-21 05:25:00,series_1,8,34.37528
72.0,2025-07-21 05:30:00,series_1,9,32.55183
81.0,2025-07-21 05:35:00,series_1,10,36.03554
97.0,2025-07-21 05:40:00,series_1,11,37.28579
119.0,2025-07-21 05:45:00,series_1,12,49.435356
114.0,2025-07-21 05:50:00,series_1,13,47.50963
120.0,2025-07-21 05:55:00,series_1,14,57.60514
131.0,2025-07-21 06:00:00,series_1,15,60.04528
137.0,2025-07-21 06:05:00,series_1,16,56.763916
141.0,2025-07-21 06:10:00,series_1,17,55.37429
141.0,2025-07-21 06:15:00,series_1,18,58.924763
167.0,2025-07-21 06:20:00,series_1,19,69.27478
175.0,2025-07-21 06:25:00,series_1,20,74.0904
181.0,2025-07-21 06:30:00,series_1,21,78.28451
191.0,2025-07-21 06:35:00,series_1,22,86.79561
206.0,2025-07-21 06:40:00,series_1,23,84.95168
220.0,2025-07-21 06:45:00,series_1,0,202.1374
200.0,2025-07-21 06:50:00,series_1,1,205.16103
209.0,2025-07-21 06:55:00,series_1,2,213.6651
208.0,2025-07-21 07:00:00,series_1,3,217.58604
237.0,2025-07-21 07:05:00,series_1,4,222.31398
202.0,2025-07-21 07:10:00,series_1,5,226.84367
207.0,2025-07-21 07:15:00,series_1,6,239.12395
201.0,2025-07-21 07:20:00,series_1,7,240.41586
200.0,2025-07-21 07:25:00,series_1,8,236.31148
201.0,2025-07-21 07:30:00,series_1,9,248.46272
206.0,2025-07-21 07:35:00,series_1,10,239.75613
206.0,2025-07-21 07:40:00,series_1,11,262.83002
239.0,2025-07-21 07:45:00,series_1,12,254.62631
226.0,2025-07-21 07:50:00,series_1,13,254.77284
227.0,2025-07-21 07:55:00,series_1,14,252.21654
221.0,2025-07-21 08:00:00,series_1,15,272.8776
239.0,2025-07-21 08:05:00,series_1,16,262.8951
234.0,2025-07-21 08:10:00,series_1,17,261.21448
282.0,2025-07-21 08:15:00,series_1,18,251.51637
228.0,2025-07-21 08:20:00,series_1,19,255.86324
236.0,2025-07-21 08:25:00,series_1,20,241.34581
236.0,2025-07-21 08:30:00,series_1,21,245.33069
224.0,2025-07-21 08:35:00,series_1,22,230.5393
233.0,2025-07-21 08:40:00,series_1,23,229.9253
230.0,2025-07-21 08:45:00,series_1,0,241.48892
223.0,2025-07-21 08:50:00,series_1,1,253.2689
240.0,2025-07-21 08:55:00,series_1,2,263.097
246.0,2025-07-21 09:00:00,series_1,3,250.60132
244.0,2025-07-21 09:05:00,series_1,4,241.03967
242.0,2025-07-21 09:10:00,series_1,5,243.93918
245.0,2025-07-21 09:15:00,series_1,6,223.7091
236.0,2025-07-21 09:20:00,series_1,7,224.5876
244.0,2025-07-21 09:25:00,series_1,8,235.45122
256.0,2025-07-21 09:30:00,series_1,9,237.75436
239.0,2025-07-21 09:35:00,series_1,10,210.42596
241.0,2025-07-21 09:40:00,series_1,11,231.15762
225.0,2025-07-21 09:45:00,series_1,12,218.02536
252.0,2025-07-21 09:50:00,series_1,13,222.56267
232.0,2025-07-21 09:55:00,series_1,14,207.8265
226.0,2025-07-21 10:00:00,series_1,15,208.98651
243.0,2025-07-21 10:05:00,series_1,16,184.53871
220.0,2025-07-21 10:10:00,series_1,17,189.23291
219.0,2025-07-21 10:15:00,series_1,18,186.30368
275.0,2025-07-21 10:20:00,series_1,19,152.81744
243.0,2025-07-21 10:25:00,series_1,20,177.08147
248.0,2025-07-21 10:30:00,series_1,21,150.47083
217.0,2025-07-21 10:35:00,series_1,22,148.31395
235.0,2025-07-21 10:40:00,series_1,23,127.080246
227.0,2025-07-21 10:45:00,series_1,0,269.2926
229.0,2025-07-21 10:50:00,series_1,1,276.1501
231.0,2025-07-21 10:55:00,series_1,2,267.68265
242.0,2025-07-21 11:00:00,series_1,3,276.64026
257.0,2025-07-21 11:05:00,series_1,4,269.61377
249.0,2025-07-21 11:10:00,series_1,5,286.97986
246.0,2025-07-21 11:15:00,series_1,6,294.32523
245.0,2025-07-21 11:20:00,series_1,7,296.31946
255.0,2025-07-21 11:25:00,series_1,8,280.99072
276.0,2025-07-21 11:30:00,series_1,9,284.4563
277.0,2025-07-21 11:35:00,series_1,10,288.31805
276.0,2025-07-21 11:40:00,series_1,11,276.92328
259.0,2025-07-21 11:45:00,series_1,12,279.93454
246.0,2025-07-21 11:50:00,series_1,13,288.05054
285.0,2025-07-21 11:55:00,series_1,14,282.8091
267.0,2025-07-21 12:00:00,series_1,15,289.34604
276.0,2025-07-21 12:05:00,series_1,16,282.31924
247.0,2025-07-21 12:10:00,series_1,17,298.9252
255.0,2025-07-21 12:15:00,series_1,18,294.71893
259.0,2025-07-21 12:20:00,series_1,19,309.94064
257.0,2025-07-21 12:25:00,series_1,20,294.18997
270.0,2025-07-21 12:30:00,series_1,21,308.60437
287.0,2025-07-21 12:35:00,series_1,22,294.8281
291.0,2025-07-21 12:40:00,series_1,23,289.41333
267.0,2025-07-21 12:45:00,series_1,0,269.50125
257.0,2025-07-21 12:50:00,series_1,1,277.253
258.0,2025-07-21 12:55:00,series_1,2,275.89618
254.0,2025-07-21 13:00:00,series_1,3,271.73056
249.0,2025-07-21 13:05:00,series_1,4,276.60043
257.0,2025-07-21 13:10:00,series_1,5,276.20532
252.0,2025-07-21 13:15:00,series_1,6,269.88715
261.0,2025-07-21 13:20:00,series_1,7,258.68958
289.0,2025-07-21 13:25:00,series_1,8,252.41943
275.0,2025-07-21 13:30:00,series_1,9,255.6865
222.0,2025-07-21 13:35:00,series_1,10,255.25908
243.0,2025-07-21 13:40:00,series_1,11,266.57983
242.0,2025-07-21 13:45:00,series_1,12,254.14569
232.0,2025-07-21 13:50:00,series_1,13,250.45879
221.0,2025-07-21 13:55:00,series_1,14,245.06676
224.0,2025-07-21 14:00:00,series_1,15,260.25052
237.0,2025-07-21 14:05:00,series_1,16,253.99504
224.0,2025-07-21 14:10:00,series_1,17,259.28955
224.0,2025-07-21 14:15:00,series_1,18,258.42535
233.0,2025-07-21 14:20:00,series_1,19,260.1205
225.0,2025-07-21 14:25:00,series_1,20,266.74048
229.0,2025-07-21 14:30:00,series_1,21,262.40323
232.0,2025-07-21 14:35:00,series_1,22,251.50153
230.0,2025-07-21 14:40:00,series_1,23,259.66016
227.0,2025-07-21 14:45:00,series_1,0,238.1151
241.0,2025-07-21 14:50:00,series_1,1,244.24153
219.0,2025-07-21 14:55:00,series_1,2,230.55756
222.0,2025-07-21 15:00:00,series_1,3,229.4339
204.0,2025-07-21 15:05:00,series_1,4,228.04286
221.0,2025-07-21 15:10:00,series_1,5,226.10938
246.0,2025-07-21 15:15:00,series_1,6,224.03572
225.0,2025-07-21 15:20:00,series_1,7,216.57327
217.0,2025-07-21 15:25:00,series_1,8,220.98334
257.0,2025-07-21 15:30:00,series_1,9,214.84346
243.0,2025-07-21 15:35:00,series_1,10,221.15195
227.0,2025-07-21 15:40:00,series_1,11,223.55194
249.0,2025-07-21 15:45:00,series_1,12,224.0479
235.0,2025-07-21 15:50:00,series_1,13,227.64691
201.0,2025-07-21 15:55:00,series_1,14,224.60301
213.0,2025-07-21 16:00:00,series_1,15,219.20813
225.0,2025-07-21 16:05:00,series_1,16,220.91075
214.0,2025-07-21 16:10:00,series_1,17,221.71248
216.0,2025-07-21 16:15:00,series_1,18,218.90251
203.0,2025-07-21 16:20:00,series_1,19,216.40123
200.0,2025-07-21 16:25:00,series_1,20,219.61674
193.0,2025-07-21 16:30:00,series_1,21,219.124
204.0,2025-07-21 16:35:00,series_1,22,216.291
202.0,2025-07-21 16:40:00,series_1,23,218.49864
189.0,2025-07-21 16:45:00,series_1,0,210.26831
189.0,2025-07-21 16:50:00,series_1,1,213.95172
220.0,2025-07-21 16:55:00,series_1,2,209.59285
211.0,2025-07-21 17:00:00,series_1,3,214.25494
219.0,2025-07-21 17:05:00,series_1,4,210.89996
242.0,2025-07-21 17:10:00,series_1,5,211.38847
223.0,2025-07-21 17:15:00,series_1,6,205.23856
